index,SequenceA,SequenceB,SCI
8456,J01390.1_11859-11931,X03240.1_6071-6134,1.18762214983713
8457,X13841.1_397-552,J03563.1_352-512,0.959564541213064
8458,CR522870.1_1448704-1448793,AE009691.1_7488-7590,0.603257328990228
8459,AY304966.1_1283-1334,AF484500.1_1293-1344,1.03533568904594
8460,AF293426.1_1-52,AY358063.1_1284-1335,0.977867203219316
8461,AF349390.1_33-84,AY519093.1_46-97,1.05944798301486
8462,D28833.1_2-238,AB008442.1_1-322,0.780564263322884
8463,X61067.1_334-415,M34508.1_318-404,0.994435857805255
8464,M20948.1_1-71,X58913.1_1046-981,1.33777777777778
8465,M68929.1_174348-174275,K01637.1_819-890,1.17611336032389
8466,AJ414159.1_142249-141989,AL939107.1_141879-142126,0.703780821917808
8467,AL939107.1_140625-140436,AF263012.1_9229-9015,0.78194671016857
8468,AJ238800.1_8785-8850,AF165055.1_9123-9188,0.987252124645892
8469,X12890.1_2055-2127,AE000930.1_11782-11855,1.12199036918138
8470,AF047723.1_4036-4107,D00559.1_56-142,1.11252268602541
8471,AL627265.1_128216-128117,U32720.1_1366-1454,0.814229249011858
8472,AF042106.1_656-739,AY288898.1_65-148,0.991097922848665
8473,U38284.1_1-202,AY188142.1_2-196,0.841249186727391
8474,X56457.1_243-390,AY205287.1_148-4,0.990963139120095
8475,M14625.1_332-488,AF095839.1_1586-1389,0.698542805100182
8476,AF041468.1_43811-43739,M57698.1_294-367,1.07216494845361
8477,D86069.1_579-677,AF405200.1_210-308,0.868770764119601
8478,U23749.1_1-288,L34371.1_1-279,0.91008916001877
8479,X02173.1_152-223,M55314.1_21-92,1.25377643504532
8480,AF506636.1_1-236,AY308072.1_1-391,0.788726333907057
8481,AF191480.1_18-101,AF533129.1_65-148,0.990220048899755
8482,AL132709.5_135542-135471,AL132709.5_137723-137652,0.994652406417112
8483,AJ583710.1_52-103,AY518966.1_46-97,0.988394584139265
8484,X02631.1_2-115,X02713.1_1-117,0.98546042003231
8485,AB016785.1_1-392,AF041285.1_1-191,0.72972972972973
8486,X70810.2_30968-31041,Z00044.1_50240-50312,1.20428015564202
8487,AJ293338.1_51-102,AY519048.1_46-97,0.890873015873016
8488,AY358053.1_1284-1335,AY165221.1_243-294,0.954347826086956
8489,AF158606.1_1-181,AF041267.1_1-191,0.825706594885599
8490,J04815.1_1662-1729,X16745.1_1-74,1.1931330472103
8491,K02003.1_1-74,D38115.1_11583-11651,1.16541353383459
8492,M10364.1_2-118,AF331021.1_183-301,1.13569682151589
8493,AF041303.1_1-191,U23750.1_1-297,0.820335066435586
8494,AY302550.1_7303-7424,AY302539.1_7289-7410,1.00291545189504
8495,AJ414154.1_26151-26047,AE016836.1_195900-195996,0.68488160291439
8496,Z97088.1_19-102,AY161888.1_169-252,0.887362637362637
8497,AB042484.1_65-148,AY288863.1_65-148,0.944117647058824
8498,AJ006331.1_1-230,AF055304.1_1-239,0.865630205441421
8499,L36887.1_535-616,X99772.1_11702-11770,1.0242214532872
8500,AF158101.6_72364-72294,AL162971.1_11752-11825,1.14320388349515
8501,AF024104.1_120-171,AY682547.1_1576-1627,0.960707269155206
8502,AF008220.1_5997-6070,J01440.1_394-465,1.11560693641619
8503,M84824.1_2-196,AY190449.1_1-181,0.887907608695652
8504,X12631.1_3132-3200,X70810.2_60996-61067,1.27431421446384
8505,D16617.1_1040-1076,D14312.1_1043-1079,0.991189427312775
8506,D45878.1_1-238,AJ437145.1_1-238,0.933831376734258
8507,AF200843.1_1266-1331,AF269787.1_2464-2393,1.24010840108401
8508,X02246.1_3-118,X75615.1_8-118,0.791604197901049
8509,AJ006334.1_1-237,AF057153.1_1-237,0.869878183831672
8510,AE015937.1_3369-3474,AJ000974.1_281-386,0.927487352445194
8511,AY163823.1_1-230,M84824.1_2-196,0.961023142509135
8512,X02264.1_3-118,X13035.1_1-119,1.05780346820809
8513,AY451151.1_147-230,AF386021.1_65-148,0.941747572815534
8514,AF054264.1_191-256,D49777.1_849-913,0.951371571072319
8515,AE008441.1_3915-4003,AP005218.1_242370-242259,0.686728395061728
8516,AF156834.1_45-96,AJ508597.1_2082-2133,1.04583333333333
8517,X05527.1_1-120,L08897.1_5770-5874,0.814088820826953
8518,AP003586.1_316604-316723,AE014215.1_8470-8571,1.06726296958855
8519,AC005311.3_17031-17335,Z29112.1_1-302,1.12123974475843
8520,M72890.1_1-196,X54113.1_230-415,0.978254211332312
8521,L29591.1_5-230,D37840.1_1-389,0.779012894619831
8522,AF047723.1_4036-4107,AB031215.1_9125-9195,1.24159663865546
8523,Z50059.1_3-119,X02239.1_3-118,1.02944942381562
8524,K02322.1_59-130,AJ400848.1_50859-50931,1.12056737588652
8525,D00627.1_4412-4472,Y14459.1_4345-4405,0.728571428571429
8526,AF491241.1_65-148,AB097868.1_871-954,1.02013422818792
8527,X16886.1_1215-1285,X02168.1_63-135,1.10441767068273
8528,M24605.1_96-202,L22252.1_132-235,0.942857142857143
8529,AP005048.1_244181-244295,BX950851.1_2645260-2645133,0.652431791221827
8530,AY190444.1_1-181,AF506666.1_2-232,0.669088743299583
8531,X13823.1_142-214,X14822.1_1-73,1.02307692307692
8532,Z50062.1_3-119,Z50055.1_3-119,0.981900452488688
8533,X59573.1_314-396,X16885.1_460-388,1.19941348973607
8534,X06852.1_1-118,U39694.1_9296-9392,0.761658031088083
8535,X13958.1_1-301,M20910.1_121-419,1.08560341482344
8536,M16177.1_4-120,Z50059.1_3-119,1.01334816462736
8537,AF418469.1_65-148,AF190128.1_181-264,0.827160493827161
8538,U51750.1_1-224,U38285.1_1-202,0.869854721549637
8539,K01050.1_1-121,Z50075.1_3-119,1.21992709599028
8540,AJ536617.1_1-40,J02439.1_42-95,0.880636604774536
8541,M20949.1_1-72,X52070.1_777-849,1.15808823529412
8542,L11756.1_65-148,AY038239.1_65-148,0.863636363636364
8543,J01435.1_264-194,X99772.1_5276-5204,1.003003003003
8544,X76008.1_2709-2772,S79854.1_1605-1666,1.1313672922252
8545,AY423385.1_91-189,U21135.1_579-677,0.912013536379019
8546,X01535.1_1-119,M55343.1_5620-5736,1.17462165308498
8547,AB073218.1_1-299,X14661.1_2-308,1.0974930362117
8548,AY492788.1_854-904,AJ239083.1_1290-1341,1.00189393939394
8549,AF443105.1_231-314,L11764.1_65-148,0.923990498812352
8550,M73474.1_3-54,AY304844.1_1280-1331,0.961748633879781
8551,AJ414155.1_123558-123461,AF482014.1_12-103,1.14932349323493
8552,AF077233.1_1-250,AF041282.1_1-191,0.835133598635588
8553,L28865.1_329-385,AF000544.1_156-212,1.07061503416856
8554,AL939108.1_255539-255444,AP003015.2_179374-179460,0.931309904153355
8555,AY302544.1_7313-7433,X92886.1_7332-7451,1.02777777777778
8556,X59573.1_314-396,AF490529.1_11834-11766,1.35380116959064
8557,AB013372.1_8-81,X03154.1_401-474,1.15602836879433
8558,V00158.1_694-623,AL391016.1_2459-2530,1.02772643253235
8559,AY232732.1_9350-9386,D49767.1_1041-1076,0.96234309623431
8560,M14386.1_106-268,X01091.1_442-605,0.968523002421308
8561,AP004828.1_56121-56010,AE007554.1_96-198,1.01736111111111
8562,AF463491.1_1-178,L38344.1_5-288,0.755842558425584
8563,L34365.1_1-279,AJ437144.1_1-237,0.864918357248887
8564,AE003727.3_195539-195611,X12977.1_317-399,0.991869918699187
8565,M59346.1_3-119,Z50076.1_4-120,0.987460815047022
8566,AF041304.1_1-191,Z77067.1_1-197,0.798924008069939
8567,X07913.1_1061-1251,X05084.1_1-191,1.10081300813008
8568,AY165243.1_232-283,AF391255.1_1284-1335,0.973484848484848
8569,AE016750.1_293855-293964,AE007380.1_3446-3534,0.929440389294404
8570,AP002564.1_66699-66838,AE010002.1_2251-2354,0.656492637215529
8571,AF443091.1_1440-1491,AY535677.1_171-222,0.992857142857143
8572,AF021345.1_10097-10160,AL833145.1_1479-1545,0.702898550724638
8573,M58384.1_1-118,X06836.1_1-119,1.10672853828306
8574,AF024001.1_120-171,AF490973.1_1299-1350,1.04356435643564
8575,X14404.1_126-225,D11421.1_119-221,1.13037974683544
8576,AF462726.1_744-800,L28905.1_339-395,1.01160092807425
8577,D16387.1_11397-11328,X73425.1_2369-2440,1.14871794871795
8578,M58385.1_5-116,X62862.1_2-123,0.986436498150432
8579,L76407.1_1-91,AJ544513.1_1-91,0.936825885978428
8580,AF254681.1_513-611,AF254715.1_518-616,1.00700525394046
8581,AF036397.1_119-166,AF036391.1_121-168,0.730061349693252
8582,AF102226.1_355-411,AF190128.1_8857-8913,1.09904761904762
8583,U22521.1_394-645,AF363454.1_426-676,0.992058643860721
8584,AF397467.1_9309-9363,AL807818.14_129268-129322,1.16315789473684
8585,X01501.1_2-116,X06576.1_4-117,0.9225
8586,AB049100.1_9287-9323,D37857.1_1040-1076,0.968992248062015
8587,M55343.1_5620-5736,M34760.1_2-117,1.00832177531207
8588,AF084728.1_65-148,AF443090.1_230-313,0.817073170731707
8589,AF084936.1_420-476,AY037270.1_8763-8819,1.04244482173175
8590,J02439.1_42-95,M17439.1_1-48,0.949061662198392
8591,AE016748.1_54065-53923,AL939123.1_278145-278052,0.92874251497006
8592,AY188114.1_3-196,D16614.1_3-310,0.819751753912574
8593,D31785.1_12211-12283,AF382005.1_581-651,1.24661654135338
8594,AL591974.1_109385-109266,AL591983.1_96176-96058,1.00564971751412
8595,X52070.1_777-849,X51398.1_2-75,1.16548042704626
8596,AY535705.1_171-222,AJ286137.1_52-103,1.03238095238095
8597,AF443086.1_231-314,AY253854.1_65-148,0.954233409610984
8598,X54512.1_4422-4569,Z32848.1_2558-2712,0.759493670886076
8599,AY047311.1_456-512,AF196762.1_467-523,1.02791878172589
8600,AF101250.1_1-119,U05019.1_544-658,0.875315315315315
8601,AJ288982.1_713-827,AF286225.1_41-157,0.956175298804781
8602,X70810.2_30968-31041,J05395.1_2325-2252,1.2716894977169
8603,AF119796.3_392-643,L76395.1_344-595,0.967800729040097
8604,AC009323.4_12825-12742,M10671.1_1-72,0.75234521575985
8605,AY358058.1_1284-1335,AJ405956.1_1-52,1.02119460500963
8606,U32923.1_1090-1203,AF493545.1_787-900,0.812260536398467
8607,AF230973.1_399-650,D00538.1_387-638,0.968097447795824
8608,X13035.1_1-119,M34773.1_1-114,1.21614583333333
8609,AY038248.1_65-148,U51188.1_896-979,0.870588235294118
8610,AJ277126.1_8230-8302,X62341.1_1274-1336,0.903092783505154
8611,X05041.1_3-118,X02026.1_1-117,0.91063829787234
8612,K01981.1_82-168,X57046.1_341-271,0.99469964664311
8613,AY535677.1_171-222,AF323226.1_65-116,0.96551724137931
8614,AY128254.1_65-148,AJ437045.1_65-148,0.951943679216406
8615,X66594.1_1984-2065,AL009179.1_106037-106108,1.16067653276956
8616,AE005245.1_4818-4747,M22657.1_587-656,1.22565320665083
8617,AF158101.6_72456-72373,AB042809.1_5159-5089,1.18117647058824
8618,M34771.1_2-116,X06577.1_4-117,1.09387755102041
8619,AY178912.1_18-101,AB115523.1_65-148,0.8125
8620,AF051555.1_130-236,AF088897.1_10366-10481,0.825783972125436
8621,AJ278830.1_9321-9357,AF165053.1_9306-9342,1.00431034482759
8622,AE016955.1_248631-248543,S54369.1_6984-7152,0.600229095074456
8623,AY036578.1_4389-4449,U22521.1_4397-4457,0.812709030100334
8624,X00083.1_99-171,AC008670.6_83597-83665,1.35253456221198
8625,AF017874.1_1-83,AB078005.1_809-892,0.795053003533569
8626,AJ294940.1_148-231,AF443099.1_231-314,0.895238095238095
8627,AB042493.1_65-148,AF084750.1_65-148,0.825484764542936
8628,L29612.1_1-231,AY146052.1_3-208,0.823426573426574
8629,AE014671.1_10278-10182,AE016836.1_195900-195996,0.817987152034261
8630,AF158101.6_72530-72458,X51471.1_6754-6681,1.1766004415011
8631,AY007785.1_849-1041,X51381.1_239-429,0.864543524416136
8632,X15613.1_1813-1875,X15613.1_59-121,1.14429530201342
8633,D49755.1_1-392,AY190396.1_1-181,0.598030018761726
8634,M25321.1_113-184,X15768.1_134-207,1.37978142076503
8635,X16885.1_635-704,X02173.1_718-802,1.00434782608696
8636,U67510.1_7006-7301,Z29104.1_1-303,0.911319444444444
8637,AJ437147.1_1-237,AF506647.1_1-238,0.780500521376434
8638,AJ131601.1_3-115,M59335.1_3-119,1.00522875816993
8639,AC008443.10_38881-38809,D12694.1_2607-2676,1.22033898305085
8640,AL132709.5_136822-136751,AL132709.5_148004-147935,0.688473520249221
8641,X01534.1_1-119,Y00159.1_2-117,1.09208819714656
8642,AB097872.1_2096-2147,K03454.1_1634-1685,0.982107355864811
8643,AY331287.1_1296-1347,AY518982.1_46-97,1.00596421471173
8644,AY536238.1_1336-1387,AY563169.1_1269-1320,1.01518026565465
8645,X53649.1_495-566,L36887.1_1748-1820,1.35170603674541
8646,AB042486.1_65-148,AY178918.1_20-103,0.836512261580381
8647,Z50057.1_2-118,Z50077.1_4-121,0.923383084577114
8648,Z23075.1_1-230,X78856.1_2-193,0.761661341853035
8649,AJ270287.1_567-495,M68929.1_152677-152605,1.22147651006711
8650,M30312.1_1217-1330,M95914.1_1261-1374,0.834224598930481
8651,D49773.1_1041-1076,AY232748.1_9350-9386,0.971861471861472
8652,AF110964.1_68-166,AF196765.1_579-677,0.890145395799677
8653,D90912.1_112591-112684,AP003584.1_338551-338455,1.09016393442623
8654,AY206650.1_1302-1353,AJ405963.1_1-52,0.987234042553192
8655,AY434152.1_2-296,U38285.1_1-202,0.668976545842218
8656,AY232553.1_1231-1344,X17622.1_2129-2242,0.825834542815675
8657,AB097871.1_1448-1499,AF503396.1_1297-1348,1.021113243762
8658,U14771.1_1-239,AF064490.1_2-296,0.725798011512297
8659,AF170519.1_55-3,AF170516.1_283-335,1.18446601941748
8660,BX004988.5_33819-33765,AB001965.1_114-167,0.904306220095694
8661,U88826.1_62-176,AF110971.1_83-200,0.962073324905183
8662,AF269570.1_1830-1729,AP001512.1_20234-20342,0.807079646017699
8663,D14853.1_9321-9357,D37853.1_1040-1076,0.970588235294118
8664,AY288848.1_65-148,AJ404321.1_65-148,0.874109263657957
8665,M73546.1_221-329,AY372453.1_27964-28063,1.07440860215054
8666,X16225.1_825-943,M36306.1_1-119,1.17209302325581
8667,AE001187.1_2891-2802,AP001119.1_183536-183440,0.854489164086687
8668,AY228557.1_869-952,AF443084.1_232-315,0.936213991769547
8669,AJ247116.1_133-53,AJ247121.1_133-53,0.991197183098592
8670,U52223.1_8-121,Y07589.1_82-195,0.881952326901249
8671,AJ583710.1_52-103,AY518943.1_46-97,1.04966139954853
8672,AJ428514.1_3834-3899,M10217.1_17388-17457,1.02517985611511
8673,AJ536620.1_1-40,AJ536615.1_1-44,0.975535168195718
8674,AJ006332.1_1-232,AJ437149.1_1-238,0.929551593733117
8675,X65990.1_1-300,AC084446.1_16506-16210,0.973294839408156
8676,AB017063.1_58819-58900,X14848.1_3820-3750,0.921675774134791
8677,AP004597.1_128487-128378,AE015551.1_8187-8055,1.0334788937409
8678,AF457075.1_8761-8815,AF096782.1_455-511,0.992452830188679
8679,Z77077.1_1-197,Z84232.1_1-250,0.785324439053972
8680,AF196724.1_579-677,L28871.1_483-581,0.979623824451411
8681,AJ005322.1_281-334,AJ550899.1_56-3,1.18348623853211
8682,AB081220.1_65-148,AB044060.1_65-148,0.788702928870293
8683,AC006449.19_196857-196784,AF349769.2_1315-1395,1.0295652173913
8684,Z11880.1_281-353,X54552.1_66-137,1.40641711229946
8685,AY451121.1_145-228,AB074059.1_86-169,0.971786833855799
8686,X16758.1_1-74,X99772.1_5276-5204,1.14522821576763
8687,AY123045.1_16666-16547,AE011991.1_4930-4833,0.804444444444444
8688,X55514.2_4416-4343,X93334.1_6942-7009,1.23206751054852
8689,AF286236.1_192-308,AF005495.1_41-162,0.866946778711485
8690,X66443.1_1-72,AE005629.1_7274-7346,1.2246963562753
8691,M26977.1_379-453,AC084571.1_17976-18047,1.00747384155456
8692,Z84215.1_1-250,D49753.1_1-389,0.839915074309979
8693,Z84268.1_251-2,D16614.1_3-310,0.811459353574926
8694,U32694.1_2454-2526,L02941.1_716-643,1.1095652173913
8695,AB052604.1_455-510,L28885.1_359-415,1.06749555950266
8696,AY029385.1_986-1138,AF223570.1_244-389,0.77925
8697,U81465.1_411-509,AF003887.1_579-677,1.0073126142596
8698,AF281721.1_65-148,AF529573.1_87-170,1.00303951367781
8699,AY434152.1_2-296,AF041304.1_1-191,0.812875068194217
8700,AJ270287.1_567-495,X03715.1_926-998,1.25225225225225
8701,X61068.1_1281-1353,AY017179.1_1528-1601,1.02421652421652
8702,Z79544.1_65-148,AF484503.1_59-142,0.931750741839762
8703,AP003364.3_147484-147382,AE002556.2_9004-9107,0.941712204007286
8704,AY344042.1_1-341,M84846.1_1-321,0.872591427447896
8705,M74246.1_1-266,AY188171.1_2-196,0.841509433962264
8706,AY140567.1_1116-1167,L11799.1_1278-1329,1.03597122302158
8707,X65991.1_1-302,AP000988.1_199418-199133,1.0550052687039
8708,AF323213.1_27-78,AY255828.1_1281-1332,1.13279132791328
8709,K03168.1_1-118,K02345.1_1-118,1.2133676092545
8710,AB115515.1_65-148,AF281754.1_65-148,0.754761904761905
8711,D38114.1_11560-11628,AE003556.3_16759-16677,1.13063063063063
8712,AB044068.1_65-148,AB081227.1_65-148,0.779126213592233
8713,M36187.1_5-126,X02255.1_3-118,0.893434343434344
8714,AL132709.5_168250-168176,AL132709.5_151720-151647,0.88641975308642
8715,AC005329.1_7043-6971,M26977.1_635-708,1.15559440559441
8716,X05295.1_313-226,X61068.1_1189-1262,0.99672131147541
8717,AY055155.1_298-549,AF117626.1_289-533,0.905362776025237
8718,M20910.1_121-419,U23515.1_33862-33566,1.11020408163265
8719,X13040.1_1-118,X01536.1_1-119,1.06589595375723
8720,X52392.1_6430-6362,AE003677.3_170128-170056,1.05990783410138
8721,J01390.1_12028-12098,X02173.1_441-512,1.19936708860759
8722,AF024243.1_90-141,AF212295.1_1227-1278,0.940329218106996
8723,AB074072.1_110-193,AY008718.1_61-144,0.866310160427808
8724,AE007806.1_8808-8702,AE006268.1_10610-10511,0.872294372294372
8725,M25115.1_1-122,X05516.1_3-119,0.965295887662989
8726,AB078705.1_1281-1332,AF457065.1_1284-1335,0.897920604914934
8727,X00378.1_2-120,J01888.1_1-119,1.15795454545455
8728,AY371145.1_59-142,AF543973.1_38-121,0.887019230769231
8729,Z11816.1_1-116,X16194.1_2-114,0.933858267716535
8730,AF143423.1_825-965,X07106.1_1306-1373,0.642218798151001
8731,AE010545.1_3397-3317,U32770.1_3645-3566,0.892255892255892
8732,AY165192.1_239-290,AY492788.1_854-904,1.00359066427289
8733,X03240.1_1388-1326,X00432.1_816-751,1.62658227848101
8734,AF036743.1_118-165,AY028787.1_23621-23665,1.02877697841727
8735,AF041468.1_43811-43739,X01120.1_76-149,1.19135802469136
8736,M76574.1_4-118,M34768.1_3-117,0.924812030075188
8737,AP000989.1_73279-73354,X13246.1_151-233,1.01325478645066
8738,M10817.1_1-119,V00476.1_1-119,1.04406779661017
8739,L37445.1_4-118,X13034.1_1-119,0.922163588390501
8740,AJ313398.1_51-102,AY371154.1_1293-1344,1.00575815738964
8741,AF484494.1_59-142,AB074051.1_110-193,0.844574780058651
8742,X57046.1_121-203,X70810.2_31388-31317,0.910526315789474
8743,M34910.1_5-126,M26976.1_105-223,1.05258215962441
8744,AF067200.1_16-89,AC009395.7_99012-98941,1.05762081784387
8745,X03925.1_1-72,X70810.2_30968-31041,1.44444444444444
8746,AF110973.1_69-167,U89866.1_449-547,0.896729776247849
8747,AB057609.1_1528-1593,AF290978.1_9117-9182,0.795522388059701
8748,AE017265.1_213026-213137,AE012901.1_6754-6860,0.833034111310592
8749,AP003362.3_263674-263577,AE007658.1_8894-8810,0.990933333333333
8750,AF506666.1_2-232,AF506683.1_1-239,0.928317234367056
8751,AY451175.1_148-231,AB025075.1_65-148,0.800524934383202
8752,AY304902.1_1280-1331,AJ583741.1_51-102,0.970276008492569
8753,M32660.1_1111-1224,AF048712.1_1102-1215,0.794277929155313
8754,AF504533.1_308-559,AY055143.1_294-545,0.998814463544754
8755,AY494950.1_597-710,AF252301.1_1598-1711,0.781362007168459
8756,AY146012.1_5-230,Z77061.1_1-197,0.816728167281673
8757,M68929.1_163972-163902,X03499.1_37-110,1.1075
8758,AF084716.1_65-148,AF490974.1_65-148,0.888283378746594
8759,M35060.1_1-72,K00344.1_1-73,1.17488789237668
8760,U67171.1_375-442,Y11111.1_1260-1324,0.993846153846154
8761,BX572599.1_247113-247314,AF193754.1_4343-4142,0.984168865435356
8762,X55320.1_1-72,X53443.1_135-206,1.15551181102362
8763,AY278550.1_389-640,AF499643.1_390-640,0.981389578163772
8764,AJ293338.1_51-102,AF408630.1_1637-1688,0.885947046843177
8765,AF008220.1_5430-5502,S64977.1_800-870,1.34985422740525
8766,AJ304426.1_355-606,AJ295194.1_353-604,1.00353773584906
8767,U05025.1_1-361,Z36524.1_3-205,0.728703254006799
8768,D86543.1_1040-1076,AF177036.1_9387-9422,0.893360160965795
8769,AY165264.1_240-291,AY358069.1_1281-1332,1.0599173553719
8770,AF073423.1_65-148,AF418330.1_65-148,0.997347480106101
8771,X01533.1_5-152,L25635.1_211-360,0.898097826086957
8772,X04305.1_1-118,D10530.1_1-120,1.14677640603566
8773,X02205.1_562-633,AF134583.1_1599-1666,1.26885245901639
8774,Y11109.1_1272-1330,AY060611.1_560-627,1.35
8775,X15118.1_1470-1542,X68198.1_9818-9745,1.25824175824176
8776,M74250.1_5-251,AY163828.1_1-251,0.813965607087024
8777,AE007285.1_6659-6583,X63625.1_1815-1875,0.792321116928447
8778,AY519044.1_46-97,AY008717.1_1277-1328,0.975855130784708
8779,AJ438617.1_4-285,AY188124.1_3-196,0.793989071038251
8780,D11422.1_117-217,U32175.1_5757-5660,0.955852842809365
8781,AE015938.1_219824-220006,AE017252.1_282498-282294,0.747086247086247
8782,X53649.1_604-676,X05395.1_365-438,1.12668918918919
8783,AF084764.1_65-148,AB044052.1_65-148,0.8
8784,AF213693.1_184-228,AF036397.1_119-166,0.771186440677966
8785,AY165240.1_237-288,AF247522.1_1233-1284,0.963461538461538
8786,J01391.1_18-88,AE000930.1_11782-11855,1.15700934579439
8787,AY519075.1_46-97,AY519055.1_46-97,1.026
8788,AE016932.1_26373-26579,AE016934.1_218065-217852,0.848305084745763
